http://www.bbc.com/news,42028,163,text/html; charset=utf-8
http://www.bbc.com/news/technology-18517668,21166,134,text/html; charset=utf-8
http://www.bbc.com/news/world-latin-america-35127874,11894,126,text/html; charset=utf-8
http://www.bbc.com/news/world-latin-america-35544200,22068,127,text/html; charset=utf-8
http://www.bbc.com/news/world-latin-america-35357170,23524,129,text/html; charset=utf-8
http://www.bbc.com/news/world-latin-america-35888464,22120,129,text/html; charset=utf-8
http://www.bbc.com/news/world-latin-america-35488396,11906,126,text/html; charset=utf-8
http://www.bbc.com/news/world-latin-america-36299528,20966,126,text/html; charset=utf-8
http://www.bbc.com/news/world-asia-pacific-23700446,10135,129,text/html; charset=utf-8
http://www.bbc.com/news/world-europe-18721426,11088,124,text/html; charset=utf-8
http://www.bbc.com/news/science-environment-21176914,10234,126,text/html; charset=utf-8
http://www.bbc.com/news/world-middle-east-37537392?intlink_from_url,21561,132,text/html; charset=utf-8
http://www.bbc.com/news/world-middle-east-37537392,21544,131,text/html; charset=utf-8
http://www.bbc.com/news/world-middle-east-35325072,29109,121,text/html; charset=utf-8
http://www.bbc.com/news/world-middle-east-12481614,20705,116,text/html; charset=utf-8
http://www.bbc.com/news/world-africa-24472322,25090,125,text/html; charset=utf-8
http://www.bbc.com/news/uk-england-somerset-18425029,20618,129,text/html; charset=utf-8
http://www.bbc.com/news/technology-18059732,20237,129,text/html; charset=utf-8
http://www.bbc.com/news/uk-17281219,20954,126,text/html; charset=utf-8
http://www.bbc.com/news/business-37339620?intlink_from_url&link_location=live-reporting-story,23531,131,text/html; charset=utf-8
http://www.bbc.com/news/business-37256888?intlink_from_url&link_location=live-reporting-map,12185,128,text/html; charset=utf-8
http://www.bbc.com/news/business-37258226?intlink_from_url&link_location=live-reporting-story,22436,133,text/html; charset=utf-8
http://www.bbc.com/news/business-29656262?intlink_from_url&link_location=live-reporting-story,23102,128,text/html; charset=utf-8
http://www.bbc.com/news/business-37197921?intlink_from_url&link_location=live-reporting-story,23395,130,text/html; charset=utf-8
http://www.bbc.com/news/business-37013670?intlink_from_url&link_location=live-reporting-story,28560,132,text/html; charset=utf-8
http://www.bbc.com/news/business-37435415?intlink_from_url&link_location=live-reporting-story,23425,130,text/html; charset=utf-8
http://www.bbc.com/news/world-us-canada-37387354?intlink_from_url&link_location=live-reporting-story,23580,133,text/html; charset=utf-8
http://www.bbc.com/news/business-37224404?intlink_from_url&link_location=live-reporting-story,21684,130,text/html; charset=utf-8
http://www.bbc.com/news/business-37377065?intlink_from_url&link_location=live-reporting-story,22197,130,text/html; charset=utf-8
http://www.bbc.com/news/world-africa-37223902,25310,134,text/html; charset=utf-8
http://www.bbc.com/news/world-africa-37482614,28610,138,text/html; charset=utf-8
http://www.bbc.com/news/world-africa-37489006,26005,135,text/html; charset=utf-8
http://www.bbc.com/news/world-africa-35749065,27436,132,text/html; charset=utf-8
http://www.bbc.com/news/world-africa-36940906,24683,131,text/html; charset=utf-8
http://www.bbc.com/news/world-africa-37406133,26770,127,text/html; charset=utf-8
http://www.bbc.com/news/world-africa-37504838,11745,126,text/html; charset=utf-8
http://www.bbc.com/news/world-africa-37422157,25363,137,text/html; charset=utf-8
http://www.bbc.com/news/world-africa-37493947,27459,130,text/html; charset=utf-8
http://www.bbc.com/news/world-africa-37339114,27669,132,text/html; charset=utf-8
http://www.bbc.com/news/world-africa-37539975,25855,130,text/html; charset=utf-8
http://www.bbc.com/news/world-africa-37512648,19679,121,text/html; charset=utf-8
http://www.bbc.com/news/world-africa-37364433,25633,143,text/html; charset=utf-8
http://www.bbc.com/news/world-africa-37522686,25904,127,text/html; charset=utf-8
http://www.bbc.com/news/business-37520164,12430,127,text/html; charset=utf-8
http://www.bbc.com/news/business-37520161,12340,126,text/html; charset=utf-8
http://www.bbc.com/news/world-africa-37507998,20882,125,text/html; charset=utf-8
http://www.bbc.com/news/live/world-africa-37390803,44102,154,text/html; charset=utf-8
http://www.bbc.com/news/world-africa-37476453,24748,130,text/html; charset=utf-8
http://www.bbc.com/news/world-africa-37516737,23172,128,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-37541392,22637,134,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-37541391,12053,136,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-south-east-wales-37540635,22114,132,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-37537212,11685,130,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-37427362,14563,127,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-37547800,11735,127,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-south-east-wales-37509394,20817,130,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-37544646,20691,132,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-mid-wales-37543608,20979,134,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-37517267,21394,131,text/html; charset=utf-8
http://www.bbc.com/news/correspondents/nickservini,27155,184,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-south-west-wales-37544631,11888,130,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-37285379,27822,137,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-north-east-wales-37529530,20688,129,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-politics-36805252,19423,132,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-south-east-wales-37538623,19899,131,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-politics-36575507,22179,131,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-politics-37517959,22063,131,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-politics-37544131,20705,128,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-politics-37523543,21440,135,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-37496862,23934,140,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-politics-37545993,20533,130,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-mid-wales-37522913,19884,131,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-37545484,11657,127,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-37545485,19197,131,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-37540593,19547,131,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-37545482,11455,125,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-politics-37539772,20949,136,text/html; charset=utf-8
http://www.bbc.com/news/uk-england-hampshire-37439797,30171,130,text/html; charset=utf-8
http://www.bbc.com/news/entertainment-arts-30155434,10194,127,text/html; charset=utf-8
http://www.bbc.com/news/uk-england-wiltshire-37339672,27037,142,text/html; charset=utf-8
http://www.bbc.com/news/uk-england-37470647,23995,134,text/html; charset=utf-8
http://www.bbc.com/news/uk-england-wiltshire-37411773,10859,123,text/html; charset=utf-8
http://www.bbc.com/news/uk-england-wiltshire-37361190,21012,139,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-south-west-wales-37473764,22761,136,text/html; charset=utf-8
http://www.bbc.com/news/uk-37448755,11300,120,text/html; charset=utf-8
http://www.bbc.com/news/uk-england-37450337,25361,129,text/html; charset=utf-8
http://www.bbc.com/news/uk-wales-35963741,25743,130,text/html; charset=utf-8
http://www.bbc.com/news/magazine-14052153,27215,127,text/html; charset=utf-8
http://www.bbc.com/news/entertainment-arts-30051115,10692,133,text/html; charset=utf-8
http://www.bbc.com/news/entertainment-arts-30112431,10359,131,text/html; charset=utf-8
http://www.bbc.com/news/health-27025846,10343,126,text/html; charset=utf-8
http://www.bbc.com/news/health-26656579,10410,128,text/html; charset=utf-8
http://www.bbc.com/news/world-asia-37346334,20059,129,text/html; charset=utf-8
http://www.bbc.com/news/world-asia-37346334?intlink_from_url,20076,130,text/html; charset=utf-8
http://www.bbc.com/news/business-37384177,12496,129,text/html; charset=utf-8
http://www.bbc.com/news/technology-35376327,23866,136,text/html; charset=utf-8
http://www.bbc.com/news/technology-31603930,25411,133,text/html; charset=utf-8
http://www.bbc.com/news/uk-england-surrey-36954673,20485,132,text/html; charset=utf-8
http://www.bbc.com/news/entertainment-arts-35898450,20520,136,text/html; charset=utf-8
http://www.bbc.com/news/18795770,9908,121,text/html; charset=utf-8
http://www.bbc.com/news/world-middle-east-32673230,25282,126,text/html; charset=utf-8
http://www.bbc.com/news/world-middle-east-12425375,24978,135,text/html; charset=utf-8
http://www.bbc.com/news/world-middle-east-18371427,29074,126,text/html; charset=utf-8
http://www.bbc.com/news/world-middle-east-12371179,13911,109,text/html; charset=utf-8
http://www.bbc.com/news/world-middle-east-24772806,28290,124,text/html; charset=utf-8
http://www.bbc.com/news/world-middle-east-33905477,29049,127,text/html; charset=utf-8
http://www.bbc.com/news/world-middle-east-19256730,26300,127,text/html; charset=utf-8
http://www.bbc.com/news/world-middle-east-35401868,25599,130,text/html; charset=utf-8
http://www.bbc.com/news/business-32166019,20817,125,text/html; charset=utf-8
http://www.bbc.com/news/business-31002298,21408,127,text/html; charset=utf-8
http://www.bbc.com/news/business-30693139,21761,131,text/html; charset=utf-8
http://www.bbc.com/news/education-37311023,24979,134,text/html; charset=utf-8
http://www.bbc.com/news/education-37364697,23788,128,text/html; charset=utf-8
http://www.bbc.com/news/entertainment-arts-37539148?intlink_from_url&link_location=live-reporting-story,21069,130,text/html; charset=utf-8
